id,make,model,variant,mileange,make_year,price,fuel_type,no_of_owners,body_type,transmission,transmission_sub_type,city,registration_year,insurance_year,insurance_month
17368677,Hyundai,New i20,Asta (O) 1.2 MT,16543,2023,878000.0,petrol,1,hatchback,manual,regular,Mumbai,2023,2026.0,2.0
18081761,Mahindra,XUV 300,W6 AMT Petrol,19859,2021,829000.0,petrol,1,suv,automatic,AMT,Mumbai,2021,2025.0,12.0
17595113,Maruti Suzuki,Ertiga,VXI AT,81335,2016,714000.0,petrol,1,muv,automatic,Torque Convertor,Mumbai,2016,,
17706155,Maruti Suzuki,Ignis,Zeta MT Petrol,20515,2022,583000.0,petrol,1,hatchback,manual,regular,Mumbai,2023,2026.0,1.0
15535090,Maruti Suzuki,S-Presso,VXI Opt CNG,51903,2021,462000.0,petrol+cng,1,hatchback,manual,regular,Mumbai,2021,2025.0,12.0
16675079,Maruti Suzuki,Swift,ZXI,52454,2016,468000.0,petrol,1,hatchback,manual,regular,Mumbai,2016,2025.0,6.0
15805356,Maruti Suzuki,Alto 800,VXI,22466,2017,292000.0,petrol,1,hatchback,manual,regular,Mumbai,2017,2025.0,12.0
17165473,Hyundai,Grand i10,Asta 1.2 Kappa VTVT,58465,2014,372000.0,petrol,1,hatchback,manual,regular,Mumbai,2014,2025.0,12.0
17153090,Kia,Seltos,GTX,45318,2019,1163955.0,petrol,1,suv,manual,regular,Mumbai,2020,2025.0,12.0
16209332,Volkswagen,Virtus,Highline 1.0 TSI AT,30902,2022,1216000.0,petrol,1,sedan,automatic,Torque Convertor,Mumbai,2022,2025.0,8.0
16728880,Volkswagen,Taigun,Topline 1.0 TSI MT,10246,2023,1457000.0,petrol,1,suv,manual,regular,Mumbai,2023,2025.0,12.0
16744555,Maruti Suzuki,Baleno,Zeta Petrol,12401,2021,695000.0,petrol,1,hatchback,manual,regular,Mumbai,2021,2025.0,4.0
15486755,Maruti Suzuki,Dzire,VXI AMT,32638,2019,624000.0,petrol,1,sedan,automatic,AMT,Mumbai,2019,2025.0,6.0
13842275,Tata,Tiago,Revotron XZ Plus CNG,23813,2022,678000.0,petrol+cng,1,hatchback,manual,regular,Mumbai,2022,2025.0,12.0
15535090,Maruti Suzuki,S-Presso,VXI Opt CNG,51903,2021,462000.0,petrol+cng,1,hatchback,manual,regular,Mumbai,2021,2025.0,12.0
16675079,Maruti Suzuki,Swift,ZXI,52454,2016,468000.0,petrol,1,hatchback,manual,regular,Mumbai,2016,2025.0,6.0
15805356,Maruti Suzuki,Alto 800,VXI,22466,2017,292000.0,petrol,1,hatchback,manual,regular,Mumbai,2017,2025.0,12.0
17165473,Hyundai,Grand i10,Asta 1.2 Kappa VTVT,58465,2014,372000.0,petrol,1,hatchback,manual,regular,Mumbai,2014,2025.0,12.0
17153090,Kia,Seltos,GTX,45318,2019,1163955.0,petrol,1,suv,manual,regular,Mumbai,2020,2025.0,12.0
16209332,Volkswagen,Virtus,Highline 1.0 TSI AT,30902,2022,1216000.0,petrol,1,sedan,automatic,Torque Convertor,Mumbai,2022,2025.0,8.0
16728880,Volkswagen,Taigun,Topline 1.0 TSI MT,10246,2023,1457000.0,petrol,1,suv,manual,regular,Mumbai,2023,2025.0,12.0
16744555,Maruti Suzuki,Baleno,Zeta Petrol,12401,2021,695000.0,petrol,1,hatchback,manual,regular,Mumbai,2021,2025.0,4.0
15486755,Maruti Suzuki,Dzire,VXI AMT,32638,2019,624000.0,petrol,1,sedan,automatic,AMT,Mumbai,2019,2025.0,6.0
13842275,Tata,Tiago,Revotron XZ Plus CNG,23813,2022,678000.0,petrol+cng,1,hatchback,manual,regular,Mumbai,2022,2025.0,12.0
16008974,Maruti Suzuki,Alto 800,LXI (O),16416,2022,379000.0,petrol,1,hatchback,manual,regular,Mumbai,2022,2025.0,12.0
17049747,Maruti Suzuki,Ertiga,VXI AT,85710,2017,727000.0,petrol,1,muv,automatic,Torque Convertor,Mumbai,2017,2025.0,6.0
17002988,Honda,Amaze,1.5 VX CVT i-DTEC,88759,2020,692000.0,diesel,1,sedan,automatic,CVT,Mumbai,2020,2025.0,10.0
17847150,Renault,Kwid,RXT,27902,2016,276000.0,petrol,1,hatchback,manual,regular,Mumbai,2016,2025.0,5.0
15896316,Toyota,Corolla Altis,VL CVT Petrol,49681,2019,1170395.0,petrol,1,sedan,automatic,CVT,Mumbai,2019,2025.0,12.0
17908500,Maruti Suzuki,Swift,VXI,42703,2021,578000.0,petrol,1,hatchback,manual,regular,Mumbai,2021,2025.0,12.0
17297929,Skoda,Octavia,1.8L Ambition Plus AT,56264,2017,895000.0,petrol,1,sedan,automatic,,Mumbai,2017,2025.0,5.0
17606363,Maruti Suzuki,Ciaz,Alpha Petrol,15784,2021,924000.0,petrol,1,sedan,manual,regular,Mumbai,2021,,
17373487,Maruti Suzuki,Alto 800,LXI CNG,51887,2014,243000.0,petrol+cng,1,hatchback,manual,regular,Mumbai,2014,2025.0,12.0
16324897,Maruti Suzuki,Wagon R 1.0,VXI AMT,5321,2018,442000.0,petrol,1,hatchback,automatic,AMT,Mumbai,2019,2025.0,12.0
16008974,Maruti Suzuki,Alto 800,LXI (O),16416,2022,379000.0,petrol,1,hatchback,manual,regular,Mumbai,2022,2025.0,12.0
17049747,Maruti Suzuki,Ertiga,VXI AT,85710,2017,727000.0,petrol,1,muv,automatic,Torque Convertor,Mumbai,2017,2025.0,6.0
17002988,Honda,Amaze,1.5 VX CVT i-DTEC,88759,2020,692000.0,diesel,1,sedan,automatic,CVT,Mumbai,2020,2025.0,10.0
17847150,Renault,Kwid,RXT,27902,2016,276000.0,petrol,1,hatchback,manual,regular,Mumbai,2016,2025.0,5.0
15896316,Toyota,Corolla Altis,VL CVT Petrol,49681,2019,1170395.0,petrol,1,sedan,automatic,CVT,Mumbai,2019,2025.0,12.0
17908500,Maruti Suzuki,Swift,VXI,42703,2021,578000.0,petrol,1,hatchback,manual,regular,Mumbai,2021,2025.0,12.0
17297929,Skoda,Octavia,1.8L Ambition Plus AT,56264,2017,895000.0,petrol,1,sedan,automatic,,Mumbai,2017,2025.0,5.0
17606363,Maruti Suzuki,Ciaz,Alpha Petrol,15784,2021,924000.0,petrol,1,sedan,manual,regular,Mumbai,2021,,
17373487,Maruti Suzuki,Alto 800,LXI CNG,51887,2014,243000.0,petrol+cng,1,hatchback,manual,regular,Mumbai,2014,2025.0,12.0
16324897,Maruti Suzuki,Wagon R 1.0,VXI AMT,5321,2018,442000.0,petrol,1,hatchback,automatic,AMT,Mumbai,2019,2025.0,12.0
17081702,Maruti Suzuki,Ciaz,Zeta Petrol,22110,2017,584000.0,petrol,1,sedan,manual,regular,Mumbai,2017,2025.0,12.0
17155873,Maruti Suzuki,Wagon R 1.2,ZXI Plus,26868,2022,597000.0,petrol,1,hatchback,manual,regular,Mumbai,2022,2025.0,5.0
14171011,Tata,Nexon,XMA AMT Diesel S,70399,2022,893000.0,diesel,1,suv,automatic,AMT,Mumbai,2022,2025.0,12.0
17696858,Toyota,Urban Cruiser,Premium Grade AT,24499,2022,997000.0,petrol,1,suv,automatic,Torque Convertor,Mumbai,2022,2025.0,9.0
16404402,Honda,WR-V,VX i-VTEC,29653,2018,680000.0,petrol,1,suv,manual,regular,Mumbai,2018,2025.0,7.0
16303527,Hyundai,New i20,Asta (O) 1.0 Turbo DCT,33446,2021,916000.0,petrol,1,hatchback,automatic,DCT,Mumbai,2021,2025.0,12.0
16387447,Maruti Suzuki,Alto K10,VXI Plus AMT,720,2023,538000.0,petrol,1,hatchback,automatic,AMT,Mumbai,2023,2025.0,12.0
16364542,Hyundai,Xcent,SX (O) Petrol,72717,2015,405000.0,petrol,1,sedan,manual,regular,Mumbai,2015,2025.0,12.0
16223672,Maruti Suzuki,Swift,ZXI,43375,2022,647000.0,petrol,1,hatchback,manual,regular,Mumbai,2022,2025.0,5.0
16102691,Hyundai,Grand i10,Sportz 1.2 Kappa VTVT,23047,2015,387000.0,petrol,1,hatchback,manual,regular,Mumbai,2015,2025.0,12.0
