id,make,model,variant,mileange,make_year,price,fuel_type,no_of_owners,body_type,transmission,transmission_sub_type,city,registration_year,insurance_year,insurance_month
14267769,Mahindra,XUV 300,W8 (O) Diesel,67561,2020,849000.0,diesel,1,suv,manual,regular,Kolkata,2020,2025.0,12.0
17266358,Renault,Kiger,RXT (O) Turbo CVT Dual Tone,5517,2022,816000.0,petrol,1,suv,automatic,CVT,Kolkata,2022,2025.0,9.0
16052247,Honda,Amaze,1.2 VX CVT i-VTEC,24917,2021,750000.0,petrol,1,sedan,automatic,CVT,Kolkata,2021,2025.0,12.0
13098702,Kia,Seltos,HTK Plus D,63887,2021,932000.0,diesel,1,suv,manual,regular,Kolkata,2021,2025.0,12.0
16424235,Maruti Suzuki,Celerio,ZXI,12436,2020,426000.0,petrol,1,hatchback,manual,regular,Kolkata,2020,2025.0,12.0
17640835,Hyundai,Grand i10 Nios,Sportz 1.2 Kappa VTVT,42985,2020,525000.0,petrol,1,hatchback,manual,regular,Kolkata,2020,2025.0,7.0
15317634,Hyundai,Verna,1.6 VTVT SX + AT,32704,2019,899000.0,petrol,1,sedan,automatic,,Kolkata,2019,2025.0,12.0
17710236,Hyundai,Venue,S+ 1.2,1791,2021,780000.0,petrol,1,suv,manual,regular,Kolkata,2021,2025.0,8.0
15922182,Renault,Kwid,1.0 RXT Opt,8561,2022,427000.0,petrol,1,hatchback,manual,regular,Kolkata,2023,2025.0,12.0
15922593,Mahindra,Thar,LX 4 STR Hard Top Petrol AT 4WD,10693,2021,1236902.0,petrol,1,suv,automatic,Torque Convertor,Kolkata,2021,2025.0,12.0
16434452,Renault,Kwid,CLIMBER 1.0 AMT,22984,2020,459000.0,petrol,1,hatchback,automatic,AMT,Kolkata,2020,2025.0,12.0
17606773,Hyundai,New Santro 1.1,Era Executive,9412,2022,426000.0,petrol,1,hatchback,manual,regular,Kolkata,2022,2025.0,12.0
14813922,Maruti Suzuki,Ciaz,Zeta AT Petrol,15597,2022,871000.0,petrol,1,sedan,automatic,Torque Convertor,Kolkata,2022,2025.0,12.0
13098702,Kia,Seltos,HTK Plus D,63887,2021,932000.0,diesel,1,suv,manual,regular,Kolkata,2021,2025.0,12.0
16424235,Maruti Suzuki,Celerio,ZXI,12436,2020,426000.0,petrol,1,hatchback,manual,regular,Kolkata,2020,2025.0,12.0
17640835,Hyundai,Grand i10 Nios,Sportz 1.2 Kappa VTVT,42985,2020,525000.0,petrol,1,hatchback,manual,regular,Kolkata,2020,2025.0,7.0
15317634,Hyundai,Verna,1.6 VTVT SX + AT,32704,2019,899000.0,petrol,1,sedan,automatic,,Kolkata,2019,2025.0,12.0
17710236,Hyundai,Venue,S+ 1.2,1791,2021,780000.0,petrol,1,suv,manual,regular,Kolkata,2021,2025.0,8.0
15922182,Renault,Kwid,1.0 RXT Opt,8561,2022,427000.0,petrol,1,hatchback,manual,regular,Kolkata,2023,2025.0,12.0
15922593,Mahindra,Thar,LX 4 STR Hard Top Petrol AT 4WD,10693,2021,1236902.0,petrol,1,suv,automatic,Torque Convertor,Kolkata,2021,2025.0,12.0
16434452,Renault,Kwid,CLIMBER 1.0 AMT,22984,2020,459000.0,petrol,1,hatchback,automatic,AMT,Kolkata,2020,2025.0,12.0
17606773,Hyundai,New Santro 1.1,Era Executive,9412,2022,426000.0,petrol,1,hatchback,manual,regular,Kolkata,2022,2025.0,12.0
14813922,Maruti Suzuki,Ciaz,Zeta AT Petrol,15597,2022,871000.0,petrol,1,sedan,automatic,Torque Convertor,Kolkata,2022,2025.0,12.0
17825053,Maruti Suzuki,Vitara Brezza,ZDI PLUS AT Dual Tone,44604,2018,687788.0,diesel,1,suv,automatic,AMT,Kolkata,2018,2025.0,7.0
17879116,Hyundai,Grand i10,Asta 1.2 Kappa VTVT,68157,2018,429000.0,petrol,1,hatchback,manual,regular,Kolkata,2018,2025.0,6.0
17713382,Maruti Suzuki,Dzire,ZXI,6117,2019,584000.0,petrol,1,sedan,manual,regular,Kolkata,2019,2025.0,7.0
17716487,Tata,Punch,Adventure Rhythm Pack MT,1844,2024,719000.0,petrol,1,suv,manual,regular,Kolkata,2024,2025.0,6.0
17361404,Maruti Suzuki,S-Presso,VXI Plus,42750,2019,363000.0,petrol,1,hatchback,manual,regular,Kolkata,2019,2025.0,12.0
17679167,Renault,Kwid,1.0 RXT SCE,7084,2022,449000.0,petrol,1,hatchback,manual,regular,Kolkata,2023,2025.0,12.0
17697991,Maruti Suzuki,S-Cross,Zeta 1.5,8284,2022,844000.0,petrol,1,suv,manual,regular,Kolkata,2022,2025.0,5.0
17404633,Maruti Suzuki,Ertiga,VXI,25499,2015,529000.0,petrol,1,muv,manual,regular,Kolkata,2015,2025.0,5.0
18336796,Maruti Suzuki,Fronx,Sigma 1.2L MT,2515,2024,732000.0,petrol,1,suv,manual,regular,Kolkata,2024,,
15971099,Honda,City,VX Diesel,52536,2020,954000.0,diesel,1,sedan,manual,regular,Kolkata,2020,2025.0,12.0
17825053,Maruti Suzuki,Vitara Brezza,ZDI PLUS AT Dual Tone,44604,2018,687788.0,diesel,1,suv,automatic,AMT,Kolkata,2018,2025.0,7.0
17879116,Hyundai,Grand i10,Asta 1.2 Kappa VTVT,68157,2018,429000.0,petrol,1,hatchback,manual,regular,Kolkata,2018,2025.0,6.0
17713382,Maruti Suzuki,Dzire,ZXI,6117,2019,584000.0,petrol,1,sedan,manual,regular,Kolkata,2019,2025.0,7.0
17716487,Tata,Punch,Adventure Rhythm Pack MT,1844,2024,719000.0,petrol,1,suv,manual,regular,Kolkata,2024,2025.0,6.0
17361404,Maruti Suzuki,S-Presso,VXI Plus,42750,2019,363000.0,petrol,1,hatchback,manual,regular,Kolkata,2019,2025.0,12.0
17679167,Renault,Kwid,1.0 RXT SCE,7084,2022,449000.0,petrol,1,hatchback,manual,regular,Kolkata,2023,2025.0,12.0
17697991,Maruti Suzuki,S-Cross,Zeta 1.5,8284,2022,844000.0,petrol,1,suv,manual,regular,Kolkata,2022,2025.0,5.0
17404633,Maruti Suzuki,Ertiga,VXI,25499,2015,529000.0,petrol,1,muv,manual,regular,Kolkata,2015,2025.0,5.0
18336796,Maruti Suzuki,Fronx,Sigma 1.2L MT,2515,2024,732000.0,petrol,1,suv,manual,regular,Kolkata,2024,,
15971099,Honda,City,VX Diesel,52536,2020,954000.0,diesel,1,sedan,manual,regular,Kolkata,2020,2025.0,12.0
17825665,Hyundai,Grand i10 Nios,Asta U2 1.2 CRDI,13957,2020,685000.0,diesel,1,hatchback,manual,regular,Kolkata,2020,2025.0,12.0
17736815,Maruti Suzuki,Alto 800,LXI,11603,2020,312000.0,petrol,1,hatchback,manual,regular,Kolkata,2020,2025.0,12.0
17879062,Maruti Suzuki,Wagon R 1.2,ZXI,11382,2022,516000.0,petrol,1,hatchback,manual,regular,Kolkata,2022,2025.0,12.0
18011606,Maruti Suzuki,Alto 800,VXI,9147,2020,333000.0,petrol,1,hatchback,manual,regular,Kolkata,2020,2025.0,8.0
17806176,Renault,Triber,RXL,28293,2022,529000.0,petrol,1,muv,manual,regular,Kolkata,2022,2025.0,12.0
13340455,Tata,Altroz,XZ Plus 1.5 Dark Edition,11784,2022,801000.0,diesel,1,hatchback,manual,regular,Kolkata,2022,2025.0,12.0
15537810,Maruti Suzuki,S-Presso,VXI (O),4758,2022,443000.0,petrol,1,hatchback,manual,regular,Kolkata,2022,2025.0,4.0
15801404,Maruti Suzuki,Dzire,VXI,39544,2021,577000.0,petrol,1,sedan,manual,regular,Kolkata,2021,2025.0,12.0
16993808,Datsun,Redi-GO,T (O),50652,2016,211000.0,petrol,1,hatchback,manual,regular,Kolkata,2016,2025.0,12.0
14918499,Tata,Nexon,XZA Plus Dual Tone Roof AMT Diesel,77396,2018,638000.0,diesel,1,suv,automatic,AMT,Kolkata,2019,2025.0,12.0
17825665,Hyundai,Grand i10 Nios,Asta U2 1.2 CRDI,13957,2020,685000.0,diesel,1,hatchback,manual,regular,Kolkata,2020,2025.0,12.0
17736815,Maruti Suzuki,Alto 800,LXI,11603,2020,312000.0,petrol,1,hatchback,manual,regular,Kolkata,2020,2025.0,12.0
17879062,Maruti Suzuki,Wagon R 1.2,ZXI,11382,2022,516000.0,petrol,1,hatchback,manual,regular,Kolkata,2022,2025.0,12.0
18011606,Maruti Suzuki,Alto 800,VXI,9147,2020,333000.0,petrol,1,hatchback,manual,regular,Kolkata,2020,2025.0,8.0
17806176,Renault,Triber,RXL,28293,2022,529000.0,petrol,1,muv,manual,regular,Kolkata,2022,2025.0,12.0
13340455,Tata,Altroz,XZ Plus 1.5 Dark Edition,11784,2022,801000.0,diesel,1,hatchback,manual,regular,Kolkata,2022,2025.0,12.0
15537810,Maruti Suzuki,S-Presso,VXI (O),4758,2022,443000.0,petrol,1,hatchback,manual,regular,Kolkata,2022,2025.0,4.0
15801404,Maruti Suzuki,Dzire,VXI,39544,2021,577000.0,petrol,1,sedan,manual,regular,Kolkata,2021,2025.0,12.0
16993808,Datsun,Redi-GO,T (O),50652,2016,211000.0,petrol,1,hatchback,manual,regular,Kolkata,2016,2025.0,12.0
14918499,Tata,Nexon,XZA Plus Dual Tone Roof AMT Diesel,77396,2018,638000.0,diesel,1,suv,automatic,AMT,Kolkata,2019,2025.0,12.0
17990724,Maruti Suzuki,Baleno,Delta Petrol,26545,2021,593000.0,petrol,1,hatchback,manual,regular,Kolkata,2021,2025.0,12.0
17121785,Maruti Suzuki,Alto 800,LXI,8527,2020,305000.0,petrol,1,hatchback,manual,regular,Kolkata,2020,2025.0,6.0
17769355,Hyundai,Aura,SX 1.2 (O) Petrol,43580,2022,665000.0,petrol,1,sedan,manual,regular,Kolkata,2022,2025.0,12.0
12927262,Kia,Seltos,HTX Plus D,83852,2021,1145000.0,diesel,1,suv,manual,regular,Kolkata,2021,2025.0,12.0
17769191,Maruti Suzuki,Swift Dzire,ZXI,35831,2017,470000.0,petrol,1,sedan,manual,regular,Kolkata,2017,2025.0,12.0
17680410,Maruti Suzuki,Alto K10,LXI,8860,2022,406000.0,petrol,1,hatchback,manual,regular,Kolkata,2023,2026.0,1.0
16363802,Tata,Nexon,XZ Plus Petrol,31304,2018,630000.0,petrol,1,suv,manual,regular,Kolkata,2018,2025.0,4.0
17811898,Maruti Suzuki,Alto 800,LXI,20617,2020,293000.0,petrol,1,hatchback,manual,regular,Kolkata,2020,2025.0,7.0
15909758,Maruti Suzuki,Alto 800,VXI,3536,2020,335000.0,petrol,1,hatchback,manual,regular,Kolkata,2020,2025.0,12.0
17212187,Volkswagen,Polo,Comfortline 1.0L (P),34690,2021,599199.0,petrol,2,hatchback,manual,regular,Kolkata,2021,2025.0,12.0
17990724,Maruti Suzuki,Baleno,Delta Petrol,26545,2021,593000.0,petrol,1,hatchback,manual,regular,Kolkata,2021,2025.0,12.0
17121785,Maruti Suzuki,Alto 800,LXI,8527,2020,305000.0,petrol,1,hatchback,manual,regular,Kolkata,2020,2025.0,6.0
17769355,Hyundai,Aura,SX 1.2 (O) Petrol,43580,2022,665000.0,petrol,1,sedan,manual,regular,Kolkata,2022,2025.0,12.0
12927262,Kia,Seltos,HTX Plus D,83852,2021,1145000.0,diesel,1,suv,manual,regular,Kolkata,2021,2025.0,12.0
17769191,Maruti Suzuki,Swift Dzire,ZXI,35831,2017,470000.0,petrol,1,sedan,manual,regular,Kolkata,2017,2025.0,12.0
17680410,Maruti Suzuki,Alto K10,LXI,8860,2022,406000.0,petrol,1,hatchback,manual,regular,Kolkata,2023,2026.0,1.0
16363802,Tata,Nexon,XZ Plus Petrol,31304,2018,630000.0,petrol,1,suv,manual,regular,Kolkata,2018,2025.0,4.0
17811898,Maruti Suzuki,Alto 800,LXI,20617,2020,293000.0,petrol,1,hatchback,manual,regular,Kolkata,2020,2025.0,7.0
15909758,Maruti Suzuki,Alto 800,VXI,3536,2020,335000.0,petrol,1,hatchback,manual,regular,Kolkata,2020,2025.0,12.0
17212187,Volkswagen,Polo,Comfortline 1.0L (P),34690,2021,599199.0,petrol,2,hatchback,manual,regular,Kolkata,2021,2025.0,12.0
17585005,Kia,Sonet,GTX Plus 1.0 DCT,13546,2022,1173000.0,petrol,1,suv,automatic,DCT,Kolkata,2022,2025.0,12.0
17425113,Renault,Triber,RXL,5175,2022,559000.0,petrol,1,muv,manual,regular,Kolkata,2022,2025.0,12.0
15391946,Hyundai,Creta,SX OPT Turbo DCT Petrol,33399,2020,1331955.0,petrol,1,suv,automatic,DCT,Kolkata,2020,2025.0,12.0
16572707,Hyundai,New Santro 1.1,Asta MT,7970,2021,479000.0,petrol,1,hatchback,manual,regular,Kolkata,2021,2025.0,12.0
15826957,Hyundai,Grand i10 Nios,Asta 1.2 Kappa VTVT,12014,2021,671000.0,petrol,1,hatchback,manual,regular,Kolkata,2021,2025.0,12.0
17220325,Tata,Altroz,XM Plus 1.2,29904,2021,575000.0,petrol,1,hatchback,manual,regular,Kolkata,2021,2025.0,10.0
16137148,Kia,Seltos,GTX Plus DCT,30612,2021,1332093.0,petrol,1,suv,automatic,DCT,Kolkata,2021,2025.0,4.0
17532444,Maruti Suzuki,Alto 800,LXI,28684,2021,298000.0,petrol,2,hatchback,manual,regular,Kolkata,2021,2025.0,12.0
16104338,Renault,Kwid,CLIMBER 1.0 Opt,13107,2020,406000.0,petrol,1,hatchback,manual,regular,Kolkata,2021,2025.0,12.0
14206507,Hyundai,i10,Magna Petrol,68696,2015,315000.0,petrol,1,hatchback,manual,regular,Kolkata,2015,2025.0,12.0
17585005,Kia,Sonet,GTX Plus 1.0 DCT,13546,2022,1173000.0,petrol,1,suv,automatic,DCT,Kolkata,2022,2025.0,12.0
17425113,Renault,Triber,RXL,5175,2022,559000.0,petrol,1,muv,manual,regular,Kolkata,2022,2025.0,12.0
15391946,Hyundai,Creta,SX OPT Turbo DCT Petrol,33399,2020,1331955.0,petrol,1,suv,automatic,DCT,Kolkata,2020,2025.0,12.0
16572707,Hyundai,New Santro 1.1,Asta MT,7970,2021,479000.0,petrol,1,hatchback,manual,regular,Kolkata,2021,2025.0,12.0
15826957,Hyundai,Grand i10 Nios,Asta 1.2 Kappa VTVT,12014,2021,671000.0,petrol,1,hatchback,manual,regular,Kolkata,2021,2025.0,12.0
17220325,Tata,Altroz,XM Plus 1.2,29904,2021,575000.0,petrol,1,hatchback,manual,regular,Kolkata,2021,2025.0,10.0
16137148,Kia,Seltos,GTX Plus DCT,30612,2021,1332093.0,petrol,1,suv,automatic,DCT,Kolkata,2021,2025.0,4.0
17532444,Maruti Suzuki,Alto 800,LXI,28684,2021,298000.0,petrol,2,hatchback,manual,regular,Kolkata,2021,2025.0,12.0
16104338,Renault,Kwid,CLIMBER 1.0 Opt,13107,2020,406000.0,petrol,1,hatchback,manual,regular,Kolkata,2021,2025.0,12.0
14206507,Hyundai,i10,Magna Petrol,68696,2015,315000.0,petrol,1,hatchback,manual,regular,Kolkata,2015,2025.0,12.0
17422385,Honda,Jazz,ZX CVT,8959,2021,779000.0,petrol,1,hatchback,automatic,CVT,Kolkata,2021,2025.0,12.0
18115503,Maruti Suzuki,Alto 800,VXI,28723,2021,346000.0,petrol,1,hatchback,manual,regular,Kolkata,2021,2025.0,9.0
17640874,Maruti Suzuki,Alto 800,LXI,34909,2015,231000.0,petrol,1,hatchback,manual,regular,Kolkata,2015,2025.0,12.0
17010954,Honda,Amaze,1.2L S,39000,2017,355000.0,petrol,1,sedan,manual,regular,Kolkata,2017,2025.0,4.0
15709309,Volkswagen,Polo,Comfortline 1.0L (P),67559,2019,491000.0,petrol,1,hatchback,manual,regular,Kolkata,2019,2025.0,12.0
17419473,Hyundai,Grand i10,Asta 1.2 Kappa VTVT,30408,2014,343000.0,petrol,1,hatchback,manual,regular,Kolkata,2014,,
16386264,Maruti Suzuki,Ciaz,Alpha Petrol,71209,2019,642000.0,petrol,1,sedan,manual,regular,Kolkata,2019,2025.0,5.0
16857136,Maruti Suzuki,S-Presso,VXI,41401,2020,389000.0,petrol,1,hatchback,manual,regular,Kolkata,2020,2025.0,12.0
17879679,Honda,City,ZX,17481,2022,1127063.0,petrol,1,sedan,manual,regular,Kolkata,2023,2026.0,1.0
16511733,Maruti Suzuki,S-Presso,VXI (O),10097,2021,439000.0,petrol,1,hatchback,manual,regular,Kolkata,2021,2025.0,12.0
